#z x_HI x_HeI x_HeII [all fractions are volume weighted]
12.1513 9.6850e-01 7.6550e-02 2.3791e-03
12.1445 9.6837e-01 7.6540e-02 2.3892e-03
12.1378 9.6823e-01 7.6528e-02 2.4007e-03
12.1244 9.6787e-01 7.6502e-02 2.4271e-03
12.1110 9.6760e-01 7.6481e-02 2.4475e-03
12.0975 9.6732e-01 7.6460e-02 2.4684e-03
12.0908 9.6720e-01 7.6449e-02 2.4790e-03
12.0875 9.6713e-01 7.6444e-02 2.4842e-03
12.0842 9.6706e-01 7.6438e-02 2.4904e-03
12.0708 9.6666e-01 7.6408e-02 2.5199e-03
12.0574 9.6638e-01 7.6387e-02 2.5407e-03
12.0441 9.6610e-01 7.6366e-02 2.5618e-03
12.0374 9.6597e-01 7.6355e-02 2.5725e-03
12.0307 9.6582e-01 7.6343e-02 2.5847e-03
12.0174 9.6544e-01 7.6315e-02 2.6127e-03
12.0041 9.6515e-01 7.6293e-02 2.6342e-03
11.9908 9.6487e-01 7.6271e-02 2.6560e-03
11.9841 9.6473e-01 7.6260e-02 2.6672e-03
11.9775 9.6458e-01 7.6247e-02 2.6793e-03
11.9642 9.6421e-01 7.6219e-02 2.7073e-03
11.9510 9.6392e-01 7.6198e-02 2.7289e-03
11.9377 9.6363e-01 7.6175e-02 2.7508e-03
11.9344 9.6356e-01 7.6170e-02 2.7564e-03
11.9311 9.6350e-01 7.6164e-02 2.7619e-03
11.9245 9.6332e-01 7.6150e-02 2.7763e-03
11.9113 9.6291e-01 7.6120e-02 2.8059e-03
11.8981 9.6262e-01 7.6098e-02 2.8275e-03
11.8915 9.6249e-01 7.6087e-02 2.8387e-03
11.8849 9.6233e-01 7.6074e-02 2.8513e-03
11.8717 9.6193e-01 7.6044e-02 2.8809e-03
11.8585 9.6162e-01 7.6021e-02 2.9040e-03
11.8454 9.6132e-01 7.5997e-02 2.9274e-03
11.8388 9.6117e-01 7.5985e-02 2.9393e-03
11.8355 9.6110e-01 7.5979e-02 2.9451e-03
11.8323 9.6103e-01 7.5972e-02 2.9519e-03
11.8191 9.6058e-01 7.5939e-02 2.9848e-03
11.8060 9.6026e-01 7.5916e-02 3.0082e-03
11.7929 9.5995e-01 7.5892e-02 3.0319e-03
11.7864 9.5980e-01 7.5880e-02 3.0442e-03
11.7798 9.5963e-01 7.5866e-02 3.0578e-03
11.7668 9.5921e-01 7.5834e-02 3.0892e-03
11.7537 9.5888e-01 7.5809e-02 3.1139e-03
11.7407 9.5855e-01 7.5784e-02 3.1387e-03
11.7374 9.5848e-01 7.5778e-02 3.1450e-03
11.7342 9.5841e-01 7.5772e-02 3.1512e-03
11.7276 9.5821e-01 7.5756e-02 3.1672e-03
11.7146 9.5776e-01 7.5723e-02 3.1998e-03
11.7016 9.5744e-01 7.5699e-02 3.2237e-03
